Unnamed: 0,Match_id,Team1,Team2,Gender,Series/Competition,Toss_decision,Winner_runs,Winner_wickets,Players_1,Bat_Runs_1,Ball Faced_1,Over_1,Runs_1,Wicket_1,Players_2,Bat_Runs_2,Ball Faced_2,Over_2,Runs_2,Wicket_2,Players_3,Bat_Runs_3,Ball Faced_3,Over_3,Runs_3,Wicket_3,Players_4,Bat_Runs_4,Ball Faced_4,Over_4,Runs_4,Wicket_4,Players_5,Bat_Runs_5,Ball Faced_5,Over_5,Runs_5,Wicket_5,Players_6,Bat_Runs_6,Ball Faced_6,Over_6,Runs_6,Wicket_6,Players_7,Bat_Runs_7,Ball Faced_7,Over_7,Runs_7,Wicket_7,Players_8,Bat_Runs_8,Ball Faced_8,Over_8,Runs_8,Wicket_8,Players_9,Bat_Runs_9,Ball Faced_9,Over_9,Runs_9,Wicket_9,Players_10,Bat_Runs_10,Ball Faced_10,Over_10,Runs_10,Wicket_10,Players_11,Bat_Runs_11,Ball Faced_11,Over_11,Runs_11,Wicket_11,Players_12,Bat_Runs_12,Ball Faced_12,Over_12,Runs_12,Wicket_12,Players_13,Bat_Runs_13,Ball Faced_13,Over_13,Runs_13,Wicket_13,Players_14,Bat_Runs_14,Ball Faced_14,Over_14,Runs_14,Wicket_14,Players_15,Bat_Runs_15,Ball Faced_15,Over_15,Runs_15,Wicket_15,Players_16,Bat_Runs_16,Ball Faced_16,Over_16,Runs_16,Wicket_16,Players_17,Bat_Runs_17,Ball Faced_17,Over_17,Runs_17,Wicket_17,Players_18,Bat_Runs_18,Ball Faced_18,Over_18,Runs_18,Wicket_18,Players_19,Bat_Runs_19,Ball Faced_19,Over_19,Runs_19,Wicket_19,Players_20,Bat_Runs_20,Ball Faced_20,Over_20,Runs_20,Wicket_20,Players_21,Bat_Runs_21,Ball Faced_21,Over_21,Runs_21,Wicket_21,Players_22,Bat_Runs_22,Ball Faced_22,Over_22,Runs_22,Wicket_22
1461,656481,Ireland,Pakistan,male,ICC Cricket World Cup,bat,,7.0,WTS Porterfield,107.0,131.0,-,-,-,PR Stirling,3.0,8.0,1.1,5,0,EC Joyce,11.0,18.0,-,-,-,NJ O'Brien,12,10,-,-,-,A Balbirnie,18,36,-,-,-,GC Wilson,29,38,-,-,-,KJ O'Brien,8,15,10,48,0,SR Thompson,12,15,10,56,1,JF Mooney,13,18,9,34,0,GH Dockrell,11,8,6,43,1,AR Cusack,1,1,10,40,1,Ahmed Shehzad,63,71,-,-,-,Sarfraz Ahmed,101,122,-,-,-,Haris Sohail,3,7,3,19,1,Misbah-ul-Haq,39,46,-,-,-,Umar Akmal,20,29,-,-,-,Sohail Khan,-,-,10,42,2,Ehsan Adil,-,-,7,29,1,Rahat Ali,-,-,10,46,2,Wahab Riaz,-,-,10,51,4,Shahid Afridi,-,-,10,38,0,-,-,-,-,-,-
1462,656483,South Africa,Sri Lanka,male,ICC Cricket World Cup,bat,,9.0,MDKJ Perera,3.0,10.0,-,-,-,KC Sangakkara,45.0,95.0,-,-,-,TM Dilshan,0.0,7.0,2,10,0,HDRL Thirimanne,41,47,-,-,-,DPMD Jayawardene,4,15,-,-,-,AD Mathews,19,32,-,-,-,NLTC Perera,0,3,1,9,0,KMDN Kulasekara,1,2,1,13,0,PHT Kaushal,0,1,6,25,0,PVD Chameera,2,5,2,20,0,SL Malinga,3,5,6,38,1,HM Amla,16,23,-,-,-,Q de Kock,78,53,-,-,-,F du Plessis,21,31,-,-,-,DW Steyn,-,-,7,17,1,KJ Abbott,-,-,6,26,1,M Morkel,-,-,7,23,1,JP Duminy,-,-,9,27,3,Imran Tahir,-,-,8.2,25,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1463,656485,Bangladesh,India,male,ICC Cricket World Cup,bat,109.0,,RG Sharma,137.0,123.0,-,-,-,S Dhawan,30.0,49.0,-,-,-,V Kohli,3.0,8.0,-,-,-,AM Rahane,19,36,-,-,-,SK Raina,65,55,3,15,0,MS Dhoni,6,11,-,-,-,RA Jadeja,23,10,8,41,2,R Ashwin,3,3,10,29,0,UT Yadav,-,-,9,30,5,Mohammed Shami,-,-,8,33,2,MM Sharma,-,-,7,35,1,Tamim Iqbal,25,25,-,-,-,Imrul Kayes,5,14,-,-,-,Soumya Sarkar,29,43,-,-,-,Mahmudullah,21,31,1,4,0,Shakib Al Hasan,10,33,10,58,1,Mushfiqur Rahim,27,43,-,-,-,Sabbir Rahman,30,39,-,-,-,Nasir Hossain,35,34,9,34,0,Mashrafe Mortaza,1,3,10,68,1,Rubel Hossain,0,3,10,54,1,Taskin Ahmed,-,-,10,68,3
1464,656487,Australia,Pakistan,male,ICC Cricket World Cup,bat,,6.0,Ahmed Shehzad,5.0,13.0,-,-,-,Sarfraz Ahmed,10.0,15.0,-,-,-,Haris Sohail,41.0,57.0,2,7,0,Misbah-ul-Haq,34,58,-,-,-,Umar Akmal,20,25,-,-,-,Sohaib Maqsood,29,44,-,-,-,Shahid Afridi,23,15,4,30,0,Wahab Riaz,16,22,9,48,2,Ehsan Adil,15,22,5,31,1,Sohail Khan,4,5,7.5,55,1,Rahat Ali,6,21,6,36,0,DA Warner,24,23,-,-,-,AJ Finch,2,5,-,-,-,SPD Smith,65,69,-,-,-,MJ Clarke,8,11,-,-,-,SR Watson,64,66,5,17,0,GJ Maxwell,44,29,7,43,2,MA Starc,-,-,10,38,2,JR Hazlewood,-,-,10,34,4,MG Johnson,-,-,10,40,1,JP Faulkner,-,-,7.5,31,1,-,-,-,-,-,-
1465,656489,New Zealand,West Indies,male,ICC Cricket World Cup,bat,143.0,,MJ Guptill,237.0,162.0,-,-,-,BB McCullum,12.0,8.0,-,-,-,KS Williamson,33.0,34.0,-,-,-,LRPL Taylor,42,60,-,-,-,CJ Anderson,15,16,2,23,1,GD Elliott,27,11,-,-,-,L Ronchi,9,5,-,-,-,DL Vettori,8,2,6.3,58,2,TG Southee,-,-,8,81,2,TA Boult,-,-,10,42,4,AF Milne,-,-,4,40,1,CH Gayle,61,33,-,-,-,J Charles,3,6,-,-,-,LMP Simmons,12,17,-,-,-,MN Samuels,27,15,7,44,0,D Ramdin,0,4,-,-,-,JL Carter,32,39,-,-,-,DJG Sammy,27,16,8,37,0,AD Russell,20,11,10,93,2,JO Holder,42,26,8,75,0,JE Taylor,11,12,7,71,3,SJ Benn,9,4,10,63,1
1466,656491,New Zealand,South Africa,male,ICC Cricket World Cup,bat,,4.0,HM Amla,10.0,14.0,-,-,-,Q de Kock,14.0,17.0,-,-,-,F du Plessis,82.0,107.0,-,-,-,RR Rossouw,39,53,-,-,-,AB de Villiers,65,45,3,21,0,DA Miller,49,17,-,-,-,JP Duminy,8,4,5,41,1,DW Steyn,-,-,8.5,75,1,VD Philander,-,-,8,52,0,M Morkel,-,-,9,58,3,Imran Tahir,-,-,9,39,1,MJ Guptill,34,38,-,-,-,BB McCullum,59,25,-,-,-,KS Williamson,6,11,1,5,0,LRPL Taylor,30,39,-,-,-,GD Elliott,84,71,1,9,0,CJ Anderson,58,57,6,67,3,L Ronchi,8,7,-,-,-,DL Vettori,7,4,9,40,0,TG Southee,-,-,9,54,0,TA Boult,-,-,9,53,2,MJ Henry,-,-,8,39,0
1467,656493,Australia,India,male,ICC Cricket World Cup,bat,95.0,,AJ Finch,81.0,111.0,-,-,-,DA Warner,12.0,7.0,-,-,-,SPD Smith,105.0,93.0,-,-,-,GJ Maxwell,23,14,5,18,0,MJ Clarke,10,12,-,-,-,SR Watson,28,30,4,29,0,JP Faulkner,21,11,9,57,3,BJ Haddin,7,7,-,-,-,MG Johnson,27,9,10,48,3,MA Starc,-,-,8.5,25,3,JR Hazlewood,-,-,10,41,1,RG Sharma,34,46,-,-,-,S Dhawan,45,38,-,-,-,V Kohli,1,13,1,7,0,AM Rahane,44,68,-,-,-,SK Raina,7,11,-,-,-,MS Dhoni,65,63,-,-,-,RA Jadeja,16,16,10,56,0,R Ashwin,5,12,10,42,1,MM Sharma,0,1,10,75,2,UT Yadav,0,5,9,68,4,Mohammed Shami,1,1,10,66,0
1468,656495,Australia,New Zealand,male,ICC Cricket World Cup,bat,,7.0,MJ Guptill,15.0,34.0,-,-,-,BB McCullum,0.0,3.0,-,-,-,KS Williamson,12.0,32.0,-,-,-,LRPL Taylor,40,71,-,-,-,GD Elliott,83,80,-,-,-,CJ Anderson,0,2,1,6,0,L Ronchi,0,4,-,-,-,DL Vettori,9,21,5,25,0,MJ Henry,0,7,9.1,44,2,TG Southee,11,11,8,62,0,TA Boult,0,1,10,40,1,DA Warner,45,45,-,-,-,AJ Finch,0,5,-,-,-,SPD Smith,56,71,-,-,-,MJ Clarke,74,72,-,-,-,SR Watson,2,5,4,21,0,MA Starc,-,-,8,19,2,JR Hazlewood,-,-,8,30,0,MG Johnson,-,-,9,28,4,GJ Maxwell,-,-,7,36,1,JP Faulkner,-,-,9,36,3,-,-,-,-,-,-
1469,657637,Pakistan,Sri Lanka,male,Pakistan v Sri Lanka ODI Series,bat,11.0,,Sharjeel Khan,61.0,59.0,-,-,-,Ahmed Shehzad,11.0,21.0,-,-,-,Mohammad Hafeez,122.0,128.0,10,52,1,Sohaib Maqsood,73,68,-,-,-,Shahid Afridi,34,12,7,30,2,Umar Akmal,9,7,-,-,-,Bilawal Bhatti,1,1,7,54,1,Sohail Tanvir,-,-,10,68,1,Junaid Khan,-,-,5.4,43,4,Saeed Ajmal,-,-,10,48,1,-,-,-,-,-,-,MDKJ Perera,64,68,-,-,-,TM Dilshan,30,43,2,19,0,KC Sangakkara,23,33,-,-,-,LD Chandimal,46,46,-,-,-,HDRL Thirimanne,10,16,-,-,-,AD Mathews,31,32,5,29,0,NLTC Perera,6,6,6,53,1,SMSM Senanayake,42,23,9,46,1,S Prasanna,42,24,8,33,1,RAS Lakmal,1,1,10,72,2,SL Malinga,0,0,10,59,0
1470,657639,Pakistan,Sri Lanka,male,Pakistan v Sri Lanka ODI Series,field,,2.0,Sharjeel Khan,7.0,6.0,-,-,-,Ahmed Shehzad,124.0,138.0,-,-,-,Mohammad Hafeez,32.0,51.0,8,39,0,Sohaib Maqsood,18,26,-,-,-,Misbah-ul-Haq,59,61,-,-,-,Shahid Afridi,30,15,5.4,45,2,Sohail Tanvir,-,-,9,55,0,Saeed Ajmal,-,-,10,43,2,Bilawal Bhatti,-,-,7,37,1,Junaid Khan,-,-,10,51,3,-,-,-,-,-,-,MDKJ Perera,16,24,-,-,-,TM Dilshan,40,48,2,13,0,KC Sangakkara,58,65,-,-,-,LD Chandimal,44,56,-,-,-,NLTC Perera,5,14,4,19,0,AD Mathews,47,43,4,15,0,KMDN Kulasekara,32,22,10,50,1,S Prasanna,6,5,10,44,1,FDM Karunaratne,16,11,2,11,0,SMSM Senanayake,6,3,10,42,1,SL Malinga,-,-,10,76,1
1471,657641,Pakistan,Sri Lanka,male,Pakistan v Sri Lanka ODI Series,field,113.0,,Sharjeel Khan,2.0,12.0,-,-,-,Ahmed Shehzad,81.0,85.0,-,-,-,Mohammad Hafeez,140.0,133.0,5,35,2,Sohaib Maqsood,21,21,-,-,-,Misbah-ul-Haq,40,26,-,-,-,Shahid Afridi,2,4,9,40,1,Umar Akmal,23,12,-,-,-,Junaid Khan,-,-,9,39,2,Umar Gul,-,-,5.4,19,3,Bilawal Bhatti,-,-,6,38,0,Saeed Ajmal,-,-,10,37,2,MDKJ Perera,7,13,-,-,-,TM Dilshan,59,62,-,-,-,FDM Karunaratne,0,4,-,-,-,KC Sangakkara,14,14,-,-,-,LD Chandimal,36,53,-,-,-,AD Mathews,44,51,4,28,0,KMDN Kulasekara,1,11,10,67,1,S Prasanna,22,14,8,46,0,NLTC Perera,2,6,8,56,2,SMSM Senanayake,4,12,10,55,0,SL Malinga,19,27,10,57,2
1472,657643,Pakistan,Sri Lanka,male,Pakistan v Sri Lanka ODI Series,bat,,8.0,MDKJ Perera,8.0,8.0,-,-,-,TM Dilshan,8.0,7.0,3.1,25,0,KC Sangakkara,51.0,78.0,-,-,-,LD Chandimal,5,12,-,-,-,SMA Priyanjan,74,91,1,0,0,AD Mathews,38,46,6,15,1,KMDN Kulasekara,1,7,4,28,0,KDK Vithanage,27,26,1,10,0,SMSM Senanayake,0,1,10,49,0,RAS Lakmal,2,11,9,49,1,SL Malinga,0,5,7,40,0,Sharjeel Khan,13,15,-,-,-,Ahmed Shehzad,44,56,-,-,-,Mohammad Hafeez,113,119,9,44,1,Sohaib Maqsood,46,55,-,-,-,Junaid Khan,-,-,9,37,2,Umar Gul,-,-,7,37,3,Shahid Afridi,-,-,7,37,0,Bilawal Bhatti,-,-,7,22,0,Saeed Ajmal,-,-,9.5,37,4,-,-,-,-,-,-,-,-,-,-,-,-
1473,657645,Pakistan,Sri Lanka,male,Pakistan v Sri Lanka ODI Series,bat,,2.0,Sharjeel Khan,18.0,34.0,-,-,-,Ahmed Shehzad,17.0,16.0,-,-,-,Mohammad Hafeez,41.0,55.0,9,34,1,Sohaib Maqsood,7,14,-,-,-,Misbah-ul-Haq,51,73,-,-,-,Umar Akmal,20,36,-,-,-,Anwar Ali,41,38,5.4,35,1,Abdur Rehman,1,5,10,37,0,Umar Gul,8,12,8,43,1,Saeed Ajmal,8,8,10,43,2,Junaid Khan,0,1,8,31,3,MDKJ Perera,47,40,-,-,-,TM Dilshan,45,69,2,10,0,KC Sangakkara,22,47,-,-,-,LD Chandimal,64,70,-,-,-,SMA Priyanjan,1,6,-,-,-,AD Mathews,8,31,10,25,1,KDK Vithanage,14,12,-,-,-,SMSM Senanayake,3,5,10,41,1,SL Malinga,0,1,10,55,4,BAW Mendis,19,13,10,39,1,RAS Lakmal,-,-,7.3,42,3
1474,659549,Zimbabwe,Pakistan,male,Pakistan in Zimbabwe ODI Series,bat,,7.0,Nasir Jamshed,27.0,51.0,-,-,-,Ahmed Shehzad,24.0,47.0,-,-,-,Mohammad Hafeez,70.0,71.0,10,40,0,Misbah-ul-Haq,83,85,-,-,-,Umar Amin,1,1,1,7,0,Shahid Afridi,11,15,9,51,0,Haris Sohail,2,7,-,-,-,Sarfraz Ahmed,7,16,-,-,-,Saeed Ajmal,3,3,10,44,2,Mohammad Irfan,-,-,9.2,45,0,Junaid Khan,-,-,9,52,1,H Masakadza,85,103,2,17,0,V Sibanda,54,80,-,-,-,BRM Taylor,43,58,-,-,-,T Maruma,18,22,-,-,-,SC Williams,39,23,4,18,0,T Panyangara,-,-,10,37,1,BV Vitori,-,-,10,36,3,TL Chatara,-,-,10,31,2,P Utseya,-,-,10,60,1,E Chigumbura,-,-,2,10,0,MN Waller,-,-,2,19,0
1475,659551,Zimbabwe,Pakistan,male,Pakistan in Zimbabwe ODI Series,field,90.0,,Nasir Jamshed,32.0,44.0,-,-,-,Ahmed Shehzad,5.0,9.0,-,-,-,Mohammad Hafeez,136.0,130.0,6,35,1,Misbah-ul-Haq,3,22,-,-,-,Umar Amin,59,70,-,-,-,Shahid Afridi,39,22,5,31,0,Mohammad Irfan,-,-,8,41,1,Abdur Rehman,-,-,9.4,36,2,Junaid Khan,-,-,7,15,4,Saeed Ajmal,-,-,7,40,2,-,-,-,-,-,-,H Masakadza,24,27,4,19,0,V Sibanda,2,6,-,-,-,BRM Taylor,79,93,-,-,-,T Maruma,8,26,-,-,-,SC Williams,37,38,3,11,0,MN Waller,40,40,2,7,0,P Utseya,3,5,10,53,1,E Chigumbura,0,1,1,8,0,T Panyangara,3,9,10,70,0,TL Chatara,2,4,10,44,1,BV Vitori,0,1,10,62,2
1476,659553,Zimbabwe,Pakistan,male,Pakistan in Zimbabwe ODI Series,field,108.0,,Nasir Jamshed,38.0,50.0,-,-,-,Ahmed Shehzad,54.0,84.0,-,-,-,Mohammad Hafeez,26.0,34.0,9,40,2,Misbah-ul-Haq,67,85,-,-,-,Umar Amin,33,25,-,-,-,Shahid Afridi,7,7,6,23,1,Sarfraz Ahmed,22,13,-,-,-,Abdur Rehman,-,-,8,23,5,Mohammad Irfan,-,-,6,13,0,Junaid Khan,-,-,4,22,0,Saeed Ajmal,-,-,7,15,2,H Masakadza,25,41,5,9,1,V Sibanda,2,8,-,-,-,BRM Taylor,26,29,-,-,-,Sikandar Raza,6,16,-,-,-,SC Williams,2,3,5,27,0,MN Waller,48,71,-,-,-,E Chigumbura,2,13,-,-,-,P Utseya,23,49,10,46,1,SW Masakadza,0,1,10,60,1,T Panyangara,1,4,10,61,0,TL Chatara,1,3,10,44,3
1486,661685,New Zealand,West Indies,male,West Indies in New Zealand ODI Series,field,,2.0,MJ Guptill,2.0,17.0,-,-,-,JD Ryder,0.0,5.0,-,-,-,KS Williamson,8.0,21.0,-,-,-,LRPL Taylor,3,10,-,-,-,BB McCullum,51,54,-,-,-,CJ Anderson,13,21,4,14,0,L Ronchi,7,7,-,-,-,JDS Neesham,10,27,6,32,1,NL McCullum,47,63,-,-,-,KD Mills,3,7,8,37,2,MJ McClenaghan,3,15,9.3,51,5,J Charles,9,17,-,-,-,KOA Powell,4,5,-,-,-,DM Bravo,14,18,-,-,-,LMP Simmons,34,42,-,-,-,DJ Bravo,12,13,10,44,4,N Deonarine,6,20,-,-,-,D Ramdin,2,12,-,-,-,DJG Sammy,43,27,6,30,0,JO Holder,10,9,7.2,18,3,SP Narine,-,-,10,28,1,R Rampaul,-,-,9,27,2
1487,661689,New Zealand,West Indies,male,West Indies in New Zealand ODI Series,field,159.0,,MJ Guptill,1.0,7.0,2,12,0,JD Ryder,104.0,51.0,4,13,1,BB McCullum,33.0,11.0,-,-,-,LRPL Taylor,9,8,-,-,-,CJ Anderson,131,47,-,-,-,L Ronchi,3,2,-,-,-,KD Mills,-,-,2,11,1,MJ McClenaghan,-,-,2,7,2,NL McCullum,-,-,5,27,0,JDS Neesham,-,-,4,20,1,AF Milne,-,-,2,27,0,J Charles,0,3,-,-,-,LMP Simmons,13,10,2,29,0,CAK Walton,17,22,-,-,-,KOA Powell,1,3,-,-,-,DJ Bravo,56,52,4,47,0,N Deonarine,29,30,-,-,-,D Ramdin,1,1,-,-,-,SP Narine,-,-,4,49,1,JO Holder,-,-,4,48,2,R Rampaul,-,-,3,64,0,NO Miller,-,-,4,44,1
1488,661691,New Zealand,West Indies,male,West Indies in New Zealand ODI Series,bat,58.0,,MJ Guptill,81.0,117.0,-,-,-,JD Ryder,47.0,49.0,-,-,-,KS Williamson,47.0,55.0,8,29,1,LRPL Taylor,49,44,-,-,-,BB McCullum,14,8,-,-,-,CJ Anderson,17,11,2,10,0,L Ronchi,9,7,-,-,-,NL McCullum,9,4,10,30,2,TG Southee,-,-,5,21,1,MJ McClenaghan,-,-,6.4,30,1,KD Mills,-,-,2,10,0,CAK Walton,0,4,-,-,-,KA Edwards,24,39,-,-,-,J Charles,0,14,-,-,-,LMP Simmons,43,47,-,-,-,DJ Bravo,43,55,7,32,2,N Deonarine,3,13,4,23,0,D Ramdin,17,27,-,-,-,JO Holder,-,-,10,56,1,TL Best,-,-,9,69,1,NO Miller,-,-,10,47,0,SP Narine,-,-,10,46,2
1489,661693,New Zealand,West Indies,male,West Indies in New Zealand ODI Series,field,203.0,,KOA Powell,73.0,44.0,-,-,-,J Charles,31.0,43.0,-,-,-,KA Edwards,123.0,107.0,-,-,-,LMP Simmons,9,19,-,-,-,DJ Bravo,106,80,5,12,1,AD Russell,6,3,4,28,2,JO Holder,-,-,5,35,2,NO Miller,-,-,10,45,4,SP Narine,-,-,5.5,31,1,-,-,-,-,-,-,-,-,-,-,-,-,MJ Guptill,6,10,-,-,-,JD Ryder,17,15,-,-,-,KS Williamson,16,21,4,29,1,LRPL Taylor,9,15,-,-,-,BB McCullum,6,12,-,-,-,CJ Anderson,29,24,10,72,1,L Ronchi,15,28,-,-,-,NL McCullum,18,13,10,64,1,KD Mills,26,31,8,60,1,TG Southee,9,7,10,61,0,MJ McClenaghan,0,1,8,62,0
1490,664299,South Africa,Bangladesh,female,Bangladesh Women in South Africa ODI Series,field,,6.0,Ayasha Rahman,13.0,31.0,-,-,-,Fargana Hoque,63.0,108.0,-,-,-,Rumana Ahmed,5.0,11.0,4,18,0,Lata Mondal,17,44,-,-,-,Salma Khatun,26,40,7,16,0,Nuzhat Tasnia,6,18,-,-,-,Shaila Sharmin,0,7,3,13,0,Ritu Moni,11,26,5,12,0,Jahanara Alam,2,15,7,28,1,Panna Ghosh,-,-,2,15,0,Khadija Tul Kubra,-,-,9.5,42,3,L Lee,77,129,-,-,-,T Chetty,39,55,-,-,-,M du Preez,2,10,-,-,-,M Kapp,18,22,10,32,1,A le Breton,3,6,-,-,-,D van Niekerk,5,3,10,23,2,S Ismail,-,-,7,28,1,MM Letsoalo,-,-,10,22,1,S Loubser,-,-,10,28,3,S Luus,-,-,3,10,0,-,-,-,-,-,-
1491,664303,South Africa,Bangladesh,female,Bangladesh Women in South Africa ODI Series,field,,8.0,Fargana Hoque,15.0,20.0,-,-,-,Ayasha Rahman,70.0,114.0,-,-,-,Rumana Ahmed,43.0,85.0,10,42,1,Salma Khatun,2,9,6,27,0,Lata Mondal,23,38,-,-,-,Panna Ghosh,4,5,2,13,0,Shathira Jakir,0,2,3,21,0,Fahima Khatun,6,11,9,33,0,Sultana Yesmin,0,1,-,-,-,Jahanara Alam,4,4,3,12,1,Khadija Tul Kubra,-,-,5,28,0,L Lee,18,18,-,-,-,T Chetty,76,111,-,-,-,M du Preez,23,32,-,-,-,M Kapp,59,67,9,23,2,S Ismail,-,-,5,31,0,MM Letsoalo,-,-,9.3,33,4,D van Niekerk,-,-,10,26,3,S Loubser,-,-,10,34,1,S Luus,-,-,5,20,0,-,-,-,-,-,-,-,-,-,-,-,-
1492,666039,Australia,England,female,Women's Ashes,bat,,7.0,MM Lanning,13.0,29.0,-,-,-,EJ Villani,8.0,23.0,-,-,-,JE Cameron,21.0,50.0,-,-,-,AJ Blackwell,82,119,-,-,-,EA Perry,65,76,9,40,0,RM Farrell,-,-,9.5,39,0,HL Ferling,-,-,7,26,1,JL Hunter,-,-,6,31,1,JL Jonassen,-,-,8,27,0,EA Osborne,-,-,7,29,1,-,-,-,-,-,-,CM Edwards,41,56,-,-,-,HC Knight,9,37,-,-,-,SJ Taylor,9,14,-,-,-,LS Greenway,69,91,-,-,-,A Brindle,64,78,5,15,0,A Shrubsole,-,-,10,46,1,KL Cross,-,-,8,32,0,JL Gunn,-,-,10,28,1,NR Sciver,-,-,5,18,0,D Hazell,-,-,10,30,0,DN Wyatt,-,-,2,20,1
1493,666041,Australia,England,female,Women's Ashes,bat,26.0,,MM Lanning,5.0,13.0,-,-,-,NE Bolton,124.0,152.0,-,-,-,JE Cameron,44.0,65.0,-,-,-,AJ Blackwell,56,46,-,-,-,EA Perry,0,1,8,49,2,AJ Healy,4,5,-,-,-,JL Jonassen,13,7,10,42,2,EA Osborne,7,6,8.2,49,4,RM Farrell,2,2,5,18,0,HL Ferling,-,-,7,30,1,JL Hunter,-,-,8,34,1,CM Edwards,0,1,-,-,-,LS Greenway,4,18,-,-,-,HC Knight,55,67,-,-,-,SJ Taylor,63,75,-,-,-,A Brindle,19,40,6,31,0,NR Sciver,57,42,6,22,2,DN Wyatt,1,8,3,19,0,JL Gunn,5,5,9,50,0,D Hazell,11,14,10,43,2,A Shrubsole,7,4,9,58,2,KL Cross,0,1,7,32,1
1494,666043,Australia,England,female,Women's Ashes,bat,,4.0,CM Edwards,34.0,52.0,-,-,-,HC Knight,57.0,82.0,-,-,-,SJ Taylor,64.0,57.0,-,-,-,LS Greenway,25,46,-,-,-,NR Sciver,43,35,7.3,51,1,A Brindle,26,25,4,29,0,A Shrubsole,-,-,10,51,0,KL Cross,-,-,8,53,0,JL Gunn,-,-,10,55,4,D Hazell,-,-,10,25,1,-,-,-,-,-,-,NE Bolton,31,54,-,-,-,MM Lanning,40,30,-,-,-,JE Cameron,5,6,-,-,-,AJ Blackwell,51,73,-,-,-,EA Perry,90,95,10,58,1,AJ Healy,4,6,-,-,-,JL Jonassen,3,6,10,47,2,EA Osborne,40,25,9,52,1,HL Ferling,-,-,6,24,0,JL Hunter,-,-,5,17,0,RM Farrell,-,-,10,51,0
1495,667641,New Zealand,India,male,India in New Zealand ODI Series,field,24.0,,MJ Guptill,8.0,23.0,-,-,-,JD Ryder,18.0,16.0,-,-,-,KS Williamson,71.0,87.0,2,8,1,LRPL Taylor,55,82,-,-,-,BB McCullum,30,25,-,-,-,CJ Anderson,68,40,10,50,2,L Ronchi,30,18,-,-,-,NL McCullum,2,5,10,53,1,TG Southee,3,3,9.4,41,1,MJ McClenaghan,-,-,10,64,4,AF Milne,-,-,8,37,1,RG Sharma,3,22,-,-,-,S Dhawan,32,45,-,-,-,V Kohli,123,111,3,13,0,AM Rahane,7,13,-,-,-,SK Raina,18,22,-,-,-,MS Dhoni,40,46,-,-,-,RA Jadeja,0,3,9,61,1,R Ashwin,12,10,10,52,0,B Kumar,6,4,10,35,1,I Sharma,5,10,9,70,1,Mohammed Shami,7,4,9,54,4
1496,667643,New Zealand,India,male,India in New Zealand ODI Series,field,15.0,,MJ Guptill,44.0,65.0,-,-,-,JD Ryder,20.0,11.0,-,-,-,KS Williamson,77.0,87.0,-,-,-,LRPL Taylor,57,55,-,-,-,CJ Anderson,44,17,7.3,65,3,BB McCullum,0,1,-,-,-,L Ronchi,18,10,-,-,-,NL McCullum,1,3,8,37,0,KD Mills,2,2,9,50,1,MJ McClenaghan,-,-,8,44,1,TG Southee,-,-,9,71,4,S Dhawan,12,22,-,-,-,RG Sharma,20,34,-,-,-,V Kohli,78,65,2,12,0,AM Rahane,36,41,-,-,-,MS Dhoni,56,42,-,-,-,SK Raina,35,22,4,18,1,RA Jadeja,12,8,8,46,1,R Ashwin,5,4,8,49,0,B Kumar,11,6,7,43,1,Mohammed Shami,1,1,7,53,3,I Sharma,1,1,6,42,1
1497,667645,New Zealand,India,male,India in New Zealand ODI Series,field,,,MJ Guptill,111.0,124.0,-,-,-,JD Ryder,20.0,12.0,-,-,-,KS Williamson,65.0,73.0,2,17,0,CJ Anderson,8,5,10,57,5,LRPL Taylor,17,18,-,-,-,BB McCullum,0,3,-,-,-,L Ronchi,38,19,-,-,-,NL McCullum,1,3,8,39,1,MJ McClenaghan,3,6,10,74,0,TG Southee,27,23,10,70,1,HK Bennett,3,7,10,39,2,RG Sharma,39,38,-,-,-,S Dhawan,28,25,-,-,-,V Kohli,6,20,-,-,-,AM Rahane,3,14,-,-,-,SK Raina,31,38,4,26,0,MS Dhoni,50,59,-,-,-,R Ashwin,65,45,10,47,1,RA Jadeja,66,44,10,46,3,B Kumar,4,3,9,47,1,Mohammed Shami,2,7,10,78,4,VR Aaron,2,3,7,49,1
1498,667647,New Zealand,India,male,India in New Zealand ODI Series,bat,,7.0,RG Sharma,79.0,94.0,-,-,-,V Kohli,2.0,10.0,-,-,-,AM Rahane,3.0,8.0,-,-,-,AT Rayudu,37,57,3,23,0,MS Dhoni,79,73,-,-,-,R Ashwin,5,3,10,39,0,RA Jadeja,62,52,10,33,1,B Kumar,-,-,10,62,0,Mohammed Shami,-,-,8,60,1,VR Aaron,-,-,6.1,50,1,STR Binny,-,-,1,8,0,MJ Guptill,35,27,-,-,-,JD Ryder,19,18,-,-,-,KS Williamson,60,80,3,26,1,LRPL Taylor,112,127,-,-,-,BB McCullum,49,36,-,-,-,KD Mills,-,-,10,42,1,TG Southee,-,-,10,34,2,HK Bennett,-,-,9,63,1,JDS Neesham,-,-,8,58,0,NL McCullum,-,-,10,44,0,-,-,-,-,-,-
