,Match_id,Unnamed: 0,Team1,Team2,Gender,Series/Competition,Toss_decision,Winner_runs,Winner_wickets,Bat_Runs_1,Ball Faced_1,Over_1,Runs_1,Wicket_1,Bat_Runs_2,Ball Faced_2,Over_2,Runs_2,Wicket_2,Bat_Runs_3,Ball Faced_3,Over_3,Runs_3,Wicket_3,Bat_Runs_4,Ball Faced_4,Over_4,Runs_4,Wicket_4,Bat_Runs_5,Ball Faced_5,Over_5,Runs_5,Wicket_5,Bat_Runs_6,Ball Faced_6,Over_6,Runs_6,Wicket_6,Bat_Runs_7,Ball Faced_7,Over_7,Runs_7,Wicket_7,Bat_Runs_8,Ball Faced_8,Over_8,Runs_8,Wicket_8,Bat_Runs_9,Ball Faced_9,Over_9,Runs_9,Wicket_9,Bat_Runs_10,Ball Faced_10,Over_10,Runs_10,Wicket_10,Bat_Runs_11,Ball Faced_11,Over_11,Runs_11,Wicket_11,Bat_Runs_12,Ball Faced_12,Over_12,Runs_12,Wicket_12,Bat_Runs_13,Ball Faced_13,Over_13,Runs_13,Wicket_13,Bat_Runs_14,Ball Faced_14,Over_14,Runs_14,Wicket_14,Bat_Runs_15,Ball Faced_15,Over_15,Runs_15,Wicket_15,Bat_Runs_16,Ball Faced_16,Over_16,Runs_16,Wicket_16,Bat_Runs_17,Ball Faced_17,Over_17,Runs_17,Wicket_17,Bat_Runs_18,Ball Faced_18,Over_18,Runs_18,Wicket_18,Bat_Runs_19,Ball Faced_19,Over_19,Runs_19,Wicket_19,Bat_Runs_20,Ball Faced_20,Over_20,Runs_20,Wicket_20,Bat_Runs_21,Ball Faced_21,Over_21,Runs_21,Wicket_21,Bat_Runs_22,Ball Faced_22,Over_22,Runs_22,Wicket_22,Players_1,Players_2,Players_3,Players_4,Players_5,Players_6,Players_7,Players_8,Players_9,Players_10,Players_11,Players_12,Players_13,Players_14,Players_15,Players_16,Players_17,Players_18,Players_19,Players_20,Players_21,Players_22
1075,800469,1724,South Africa,England,male,England in South Africa ODI Series,bat,39,,48,28,-,-,-,57,47,-,-,-,52,56,-,-,-,105,74,-,-,-,23,21,-,-,-,57,37,5,30,0,19,15,6,43,3,14,9,5.3,56,0,2,3,6,42,0,5,4,5,29,1,0,2,6,43,1,138,96,-,-,-,6,9,-,-,-,55,44,-,-,-,8,9,-,-,-,13,20,5,48,0,19,20,-,-,-,4,1,5,44,1,-,-,10,71,3,-,-,10,81,2,-,-,10,67,1,-,-,10,71,2,JJ Roy,AD Hales,JE Root,JC Buttler,EJG Morgan,BA Stokes,MM Ali,CJ Jordan,AU Rashid,DJ Willey,RJW Topley,Q de Kock,HM Amla,F du Plessis,AB de Villiers,JP Duminy,RR Rossouw,F Behardien,CH Morris,M de Lange,M Morkel,Imran Tahir
1076,800471,1725,South Africa,England,male,England in South Africa ODI Series,bat,,5,4,8,-,-,-,22,33,-,-,-,46,48,-,-,-,73,89,-,-,-,47,63,4,27,0,11,11,-,-,-,23,26,6,34,0,12,10,9,35,0,7,7,9,57,3,-,-,8.2,30,2,-,-,10,66,0,14,13,-,-,-,99,123,-,-,-,38,64,-,-,-,29,27,-,-,-,0,5,9,52,2,48,27,-,-,-,21,14,10,38,0,-,-,9,48,4,-,-,7,32,0,-,-,10,43,1,-,-,5,32,0,HM Amla,Q de Kock,F du Plessis,AB de Villiers,JP Duminy,RR Rossouw,F Behardien,K Rabada,KJ Abbott,M Morkel,Imran Tahir,JJ Roy,AD Hales,JE Root,EJG Morgan,BA Stokes,JC Buttler,MM Ali,RJW Topley,DJ Willey,AU Rashid,CJ Jordan
1077,800475,1727,South Africa,England,male,England in South Africa ODI Series,field,,1,6,16,-,-,-,50,55,-,-,-,109,121,-,-,-,2,3,-,-,-,2,2,10,44,2,1,6,-,-,-,4,10,9,39,0,33,38,8,41,2,39,26,5.2,37,2,6,6,7,55,1,-,-,8,39,2,0,2,-,-,-,27,42,-,-,-,34,38,-,-,-,36,27,-,-,-,31,48,-,-,-,38,42,-,-,-,20,29,10,58,0,62,38,9,50,1,0,1,9.5,44,4,3,11,9,54,2,4,1,10,46,3,JJ Roy,AD Hales,JE Root,EJG Morgan,BA Stokes,JC Buttler,MM Ali,CR Woakes,AU Rashid,SCJ Broad,RJW Topley,HM Amla,Q de Kock,F du Plessis,AB de Villiers,JP Duminy,F Behardien,D Wiese,CH Morris,K Rabada,KJ Abbott,Imran Tahir
1078,800477,1728,South Africa,England,male,England in South Africa ODI Series,field,,5,8,15,-,-,-,112,124,-,-,-,27,25,-,-,-,2,10,-,-,-,29,32,5,31,0,0,1,-,-,-,12,17,8,37,1,0,5,5,31,0,9,8,10,53,1,13,21,9,33,0,1,6,7,37,3,4,17,-,-,-,59,92,-,-,-,0,1,-,-,-,4,7,-,-,-,101,97,-,-,-,13,18,-,-,-,41,32,9,48,3,-,-,9,27,1,-,-,9,31,3,-,-,10,52,3,-,-,8,55,0,JJ Roy,AD Hales,JE Root,EJG Morgan,BA Stokes,JC Buttler,MM Ali,CR Woakes,AU Rashid,SCJ Broad,RJW Topley,Q de Kock,HM Amla,F du Plessis,RR Rossouw,AB de Villiers,F Behardien,D Wiese,KJ Abbott,K Rabada,Imran Tahir,CH Morris
1080,808863,1731,Pakistan,Sri Lanka,female,Pakistan Women v Sri Lanka Women ODI Series,bat,12,,4,20,-,-,-,1,12,-,-,-,9,40,7,12,4,29,63,-,-,-,34,77,10,21,2,11,28,8,18,0,19,29,4,12,0,4,10,2,12,0,4,10,-,-,-,2,4,5,9,1,-,-,9.1,27,3,11,12,-,-,-,19,31,-,-,-,38,84,-,-,-,8,15,-,-,-,7,36,10,18,1,8,10,7,14,3,0,3,6,11,1,0,1,2,9,0,7,22,7,19,0,12,35,10,23,1,1,18,8,23,3,Marina Iqbal,Javeria Khan,Bismah Maroof,Nain Abidi,Sana Mir,Nida Dar,Asmavia Iqbal,Qanita Jalil,Sidra Nawaz,Sumaiya Siddiqi,Sadia Yousuf,AC Jayangani,PM Weerakkody,MADD Surangika,GWHM Perera,HASD Siriwardene,LE Kaushalya,SS Weerakkody,KADA Kanchana,HAM Samuddika,I Ranaweera,BMSM Kumari
1082,810833,1734,Afghanistan,Ireland,male,Dubai Triangular Series,field,71,,13,19,8,28,1,6,6,-,-,-,44,81,-,-,-,50,95,2,9,0,9,21,8,20,1,83,50,-,-,-,18,17,-,-,-,5,5,10,42,2,2,3,2,18,0,2,1,7,30,3,-,-,6.3,24,3,8,18,-,-,-,36,24,3,4,0,21,36,-,-,-,33,61,-,-,-,20,35,-,-,-,21,30,10,48,3,17,25,1,11,0,4,6,6,22,1,4,11,10,63,0,2,5,10,44,1,5,8,10,40,3,Javed Ahmadi,Usman Ghani,Asghar Stanikzai,Samiullah Shenwari,Mohammad Nabi,Najibullah Zadran,Afsar Zazai,Mirwais Ashraf,Dawlat Zadran,Aftab Alam,Hamid Hassan,WTS Porterfield,PR Stirling,EC Joyce,NJ O'Brien,GC Wilson,KJ O'Brien,A Balbirnie,JF Mooney,AR Cusack,GH Dockrell,CA Young
1092,828245,1753,Pakistan,South Africa,female,Pakistan Women v South Africa Women ODI Series,bat,,5,27,49,-,-,-,0,5,-,-,-,2,10,1,3,0,27,73,-,-,-,52,100,8,24,0,3,11,3,11,0,5,20,8.4,27,0,1,7,-,-,-,24,18,10,35,2,0,3,6,30,1,0,3,10,21,2,5,9,-,-,-,8,10,-,-,-,11,24,-,-,-,43,72,-,-,-,54,97,-,-,-,27,52,10,28,2,3,16,6,15,1,-,-,10,29,1,-,-,7,20,2,-,-,10,31,2,-,-,7,18,1,Marina Iqbal,Javeria Khan,Bismah Maroof,Nain Abidi,Sana Mir,Nida Dar,Asmavia Iqbal,Rabiya Shah,Sumaiya Siddiqi,Sadia Yousuf,Anam Amin,NA Moodley,T Chetty,M Kapp,M du Preez,L Lee,D van Niekerk,S Luus,S Ismail,M Daniels,A Khaka,MM Letsoalo
1101,848843,1765,South Africa,New Zealand,male,New Zealand in South Africa ODI Series,field,20,,16,21,-,-,-,124,125,-,-,-,89,111,-,-,-,9,9,-,-,-,14,13,-,-,-,15,10,3,11,0,14,7,7,63,2,-,-,10,48,2,-,-,9,49,2,-,-,9.1,41,2,-,-,10,40,2,60,76,-,-,-,1,4,-,-,-,47,69,-,-,-,25,22,-,-,-,4,3,4,18,0,41,39,7,44,1,33,30,4,19,0,10,14,5,28,0,15,12,10,46,2,16,11,10,71,4,0,0,10,55,0,MN van Wyk,HM Amla,RR Rossouw,AB de Villiers,DA Miller,F Behardien,D Wiese,VD Philander,DW Steyn,K Rabada,Imran Tahir,TWM Latham,L Ronchi,KS Williamson,MJ Guptill,GD Elliott,JDS Neesham,C Munro,NL McCullum,AF Milne,MJ McClenaghan,IS Sodhi
1102,848847,1767,South Africa,New Zealand,male,New Zealand in South Africa ODI Series,bat,62,,58,99,-,-,-,44,54,-,-,-,6,9,-,-,-,64,47,-,-,-,36,37,-,-,-,40,27,1,9,0,12,15,9,57,4,3,8,9.2,42,1,-,-,10,40,1,-,-,10,31,2,-,-,10,36,2,10,17,-,-,-,54,74,-,-,-,39,59,-,-,-,21,24,-,-,-,20,20,10,39,2,35,44,2,11,0,1,3,-,-,-,13,19,10,51,1,4,9,10,44,1,13,11,10,66,3,5,15,8,52,0,MN van Wyk,HM Amla,RR Rossouw,AB de Villiers,DA Miller,F Behardien,D Wiese,KJ Abbott,DW Steyn,K Rabada,Imran Tahir,MJ Guptill,TWM Latham,KS Williamson,GH Worker,GD Elliott,C Munro,L Ronchi,DAJ Bracewell,AF Milne,BM Wheeler,IS Sodhi
1103,858485,1768,Bangladesh,Pakistan,male,Pakistan in Bangladesh ODI Series,bat,79,,132,132,-,-,-,20,36,-,-,-,5,18,2,7,0,106,76,-,-,-,31,26,9.2,44,1,15,7,-,-,-,3,1,3,20,0,-,-,8,44,2,-,-,8,37,3,-,-,10,47,4,-,-,5,42,0,72,73,3,17,0,24,31,-,-,-,4,7,-,-,-,51,64,3,31,0,67,57,-,-,-,14,19,-,-,-,0,4,4,30,0,8,10,10,54,5,0,4,10,74,0,1,1,10,55,1,0,0,10,51,0,Tamim Iqbal,Soumya Sarkar,Mahmudullah,Mushfiqur Rahim,Shakib Al Hasan,Sabbir Rahman,Nasir Hossain,Rubel Hossain,Taskin Ahmed,Arafat Sunny,Abul Hasan,Azhar Ali,Sarfraz Ahmed,Mohammad Hafeez,Haris Sohail,Mohammad Rizwan,Fawad Alam,Saad Nasim,Wahab Riaz,Saeed Ajmal,Rahat Ali,Junaid Khan
1104,858489,1770,Bangladesh,Pakistan,male,Pakistan in Bangladesh ODI Series,bat,,8,101,112,1,7,0,45,50,-,-,-,4,15,8,37,0,52,57,-,-,-,4,6,-,-,-,4,9,-,-,-,22,24,-,-,-,7,8,6,29,0,0,2,7,50,0,1,4,10,56,0,4,6,7.4,65,2,64,75,-,-,-,127,109,-,-,-,4,10,2,9,0,49,42,-,-,-,-,-,10,42,2,-,-,2,20,0,-,-,7,37,1,-,-,6,42,2,-,-,10,43,3,-,-,10,34,2,-,-,2,17,0,Azhar Ali,Sami Aslam,Mohammad Hafeez,Haris Sohail,Mohammad Rizwan,Fawad Alam,Saad Nasim,Wahab Riaz,Umar Gul,Zulfiqar Babar,Junaid Khan,Tamim Iqbal,Soumya Sarkar,Mahmudullah,Mushfiqur Rahim,Mashrafe Mortaza,Taskin Ahmed,Nasir Hossain,Rubel Hossain,Arafat Sunny,Shakib Al Hasan,Sabbir Rahman
1105,860271,1772,Sri Lanka,Pakistan,male,Pakistan in Sri Lanka ODI Series,bat,,2,79,100,-,-,-,30,43,-,-,-,9,15,10,60,2,12,19,-,-,-,51,51,2,7,0,52,38,-,-,-,7,9,-,-,-,29,19,7,33,1,1,2,10,50,1,-,-,9.1,70,3,-,-,10,59,1,68,24,-,-,-,47,63,6,30,1,28,35,-,-,-,8,11,10,36,1,4,8,-,-,-,48,63,-,-,-,26,28,5,20,1,33,28,9,70,2,15,22,2,14,0,2,5,10,58,2,-,-,8,42,1,Azhar Ali,Ahmed Shehzad,Mohammad Hafeez,Babar Azam,Shoaib Malik,Mohammad Rizwan,Sarfraz Ahmed,Anwar Ali,Yasir Shah,Rahat Ali,Mohammad Irfan,MDKJ Perera,TM Dilshan,WU Tharanga,AD Mathews,HDRL Thirimanne,LD Chandimal,TAM Siriwardana,SS Pathirana,NLTC Perera,SL Malinga,N Pradeep
1106,860273,1773,Sri Lanka,Pakistan,male,Pakistan in Sri Lanka ODI Series,bat,135,,44,52,-,-,-,49,59,-,-,-,54,64,-,-,-,77,72,-,-,-,42,29,5,28,0,35,22,-,-,-,-,-,7,30,0,-,-,5,24,2,-,-,7,33,2,-,-,10,28,4,-,-,7.1,27,2,20,17,-,-,-,14,21,3,19,0,56,66,-,-,-,16,21,-,-,-,4,13,8,52,1,18,30,-,-,-,12,33,10,59,1,2,3,-,-,-,19,31,10,48,1,6,8,10,79,1,3,2,9,44,0,Ahmed Shehzad,Azhar Ali,Mohammad Hafeez,Sarfraz Ahmed,Shoaib Malik,Mohammad Rizwan,Mohammad Irfan,Anwar Ali,Rahat Ali,Yasir Shah,Imad Wasim,MDKJ Perera,TM Dilshan,HDRL Thirimanne,WU Tharanga,AD Mathews,LD Chandimal,NLTC Perera,TAM Siriwardana,SS Pathirana,SL Malinga,N Pradeep
1107,868729,1777,Pakistan,Zimbabwe,male,Zimbabwe in Pakistan ODI Series,field,,6,13,46,-,-,-,99,100,2,10,1,18,20,1,5,0,5,9,10,53,0,100,83,1,5,0,7,23,-,-,-,10,8,-,-,-,2,3,10,52,2,4,3,8.2,41,0,-,-,7,48,1,-,-,8,52,0,102,104,-,-,-,22,28,-,-,-,15,24,6,32,1,39,58,-,-,-,52,49,-,-,-,36,19,3,13,1,-,-,9,51,0,-,-,9,55,1,-,-,10,53,2,-,-,10,40,2,-,-,3,14,0,V Sibanda,CJ Chibhabha,H Masakadza,SC Williams,Sikandar Raza,R Mutumbami,CK Coventry,AG Cremer,T Panyangara,T Mupariwa,BV Vitori,Azhar Ali,Sarfraz Ahmed,Mohammad Hafeez,Asad Shafiq,Haris Sohail,Shoaib Malik,Mohammad Sami,Anwar Ali,Wahab Riaz,Yasir Shah,Hammad Azam
1108,870731,1779,Bangladesh,India,male,India in Bangladesh ODI Series,bat,79,,60,60,-,-,-,54,40,-,-,-,8,12,-,-,-,14,19,-,-,-,52,66,8,33,2,41,43,-,-,-,34,27,7,31,0,21,16,10,53,1,4,5,6,36,0,2,5,6,16,2,-,-,10,49,5,63,68,-,-,-,30,37,-,-,-,1,4,2,10,0,9,25,-,-,-,40,40,10,40,0,5,7,-,-,-,32,42,8,47,1,0,1,10,49,3,25,21,7,35,2,11,19,4.4,52,2,2,11,8,57,2,Tamim Iqbal,Soumya Sarkar,Liton Das,Mushfiqur Rahim,Shakib Al Hasan,Sabbir Rahman,Nasir Hossain,Mashrafe Mortaza,Rubel Hossain,Taskin Ahmed,Mustafizur Rahman,RG Sharma,S Dhawan,V Kohli,AM Rahane,SK Raina,MS Dhoni,RA Jadeja,R Ashwin,B Kumar,MM Sharma,UT Yadav
1109,870733,1780,Bangladesh,India,male,India in Bangladesh ODI Series,bat,,6,0,2,-,-,-,23,26,-,-,-,53,60,-,-,-,47,74,-,-,-,0,3,-,-,-,34,55,2,14,0,19,25,7,27,1,0,1,7,48,1,4,10,10,31,1,3,9,5,29,0,2,2,7,38,1,13,20,-,-,-,34,47,-,-,-,36,40,-,-,-,31,34,-,-,-,51,61,7,33,0,22,22,-,-,-,-,-,10,39,6,-,-,4,20,0,-,-,7,34,0,-,-,10,33,2,-,-,7,26,2,RG Sharma,V Kohli,S Dhawan,MS Dhoni,AT Rayudu,SK Raina,RA Jadeja,AR Patel,R Ashwin,B Kumar,DS Kulkarni,Tamim Iqbal,Soumya Sarkar,Liton Das,Mushfiqur Rahim,Shakib Al Hasan,Sabbir Rahman,Mustafizur Rahman,Taskin Ahmed,Mashrafe Mortaza,Nasir Hossain,Rubel Hossain
1110,870735,1781,Bangladesh,India,male,India in Bangladesh ODI Series,field,77,,29,29,-,-,-,75,71,-,-,-,25,35,-,-,-,69,75,-,-,-,44,49,2,4,1,38,21,8,44,3,17,11,6,37,1,10,5,9,44,1,-,-,8,31,2,-,-,4,28,0,-,-,10,35,2,5,8,-,-,-,40,34,-,-,-,34,49,-,-,-,24,30,-,-,-,20,21,9,33,1,43,38,-,-,-,32,30,6,27,0,0,9,10,74,3,14,38,6,42,0,2,6,9,74,0,9,16,10,57,2,RG Sharma,S Dhawan,V Kohli,MS Dhoni,AT Rayudu,SK Raina,STR Binny,AR Patel,DS Kulkarni,UT Yadav,R Ashwin,Tamim Iqbal,Soumya Sarkar,Liton Das,Mushfiqur Rahim,Shakib Al Hasan,Sabbir Rahman,Nasir Hossain,Mashrafe Mortaza,Arafat Sunny,Rubel Hossain,Mustafizur Rahman
1115,885959,1794,Zimbabwe,India,male,India in Zimbabwe ODI Series,field,4,,34,49,-,-,-,1,8,-,-,-,124,132,-,-,-,2,14,1,6,0,0,3,-,-,-,5,13,-,-,-,77,76,10,54,2,2,3,10,41,2,-,-,10,34,1,-,-,9,53,1,-,-,10,45,1,20,34,-,-,-,3,11,10,19,2,34,64,-,-,-,104,100,-,-,-,0,2,3,17,0,37,33,-,-,-,7,16,-,-,-,27,36,10,47,0,1,1,9,47,2,-,-,10,53,0,-,-,9,62,2,AM Rahane,M Vijay,AT Rayudu,MK Tiwary,RV Uthappa,KM Jadhav,STR Binny,AR Patel,B Kumar,DS Kulkarni,Harbhajan Singh,V Sibanda,CJ Chibhabha,H Masakadza,E Chigumbura,SC Williams,Sikandar Raza,R Mutumbami,AG Cremer,DT Tiripano,T Panyangara,BV Vitori
1116,885965,1795,Zimbabwe,India,male,India in Zimbabwe ODI Series,field,62,,63,83,-,-,-,72,95,3,18,0,41,50,-,-,-,22,26,-,-,-,13,11,-,-,-,25,16,7,42,2,16,13,-,-,-,5,4,10,29,2,1,2,10,40,1,-,-,10,33,4,-,-,9,37,1,2,13,-,-,-,72,97,5,27,1,5,10,4,26,0,9,6,-,-,-,20,37,5,23,0,18,22,4,23,1,32,41,-,-,-,27,42,5,32,0,6,12,9,42,1,8,9,8,41,1,0,0,10,44,4,AM Rahane,M Vijay,AT Rayudu,MK Tiwary,RV Uthappa,STR Binny,KM Jadhav,Harbhajan Singh,AR Patel,B Kumar,DS Kulkarni,V Sibanda,CJ Chibhabha,H Masakadza,E Chigumbura,SC Williams,Sikandar Raza,R Mutumbami,AG Cremer,DT Tiripano,BV Vitori,N Madziva
1117,885967,1796,Zimbabwe,India,male,India in Zimbabwe ODI Series,field,83,,15,21,-,-,-,13,20,3,17,1,31,44,-,-,-,10,33,-,-,-,71,86,-,-,-,105,86,-,-,-,18,8,10,53,3,-,-,6,12,0,-,-,7,27,2,-,-,10,34,2,-,-,6.4,39,2,7,24,10,31,1,82,109,8,54,1,27,43,-,-,-,10,14,-,-,-,22,24,-,-,-,13,10,-,-,-,5,7,-,-,-,0,1,5,40,0,0,2,10,39,1,13,13,8,45,0,3,9,9,54,2,AM Rahane,M Vijay,RV Uthappa,MK Tiwary,MK Pandey,KM Jadhav,STR Binny,B Kumar,MM Sharma,Harbhajan Singh,AR Patel,H Masakadza,CJ Chibhabha,RW Chakabva,E Chigumbura,R Mutumbami,Sikandar Raza,MN Waller,AG Cremer,P Utseya,DT Tiripano,N Madziva
1118,894291,1799,Zimbabwe,New Zealand,male,New Zealand in Zimbabwe ODI Series,field,38,,42,50,-,-,-,16,29,-,-,-,90,109,3,20,1,9,14,-,-,-,36,37,5,26,0,37,31,3,15,1,7,15,-,-,-,25,14,9,47,1,-,-,9,31,2,-,-,8.4,33,3,-,-,10,47,2,57,68,-,-,-,32,64,4,20,0,32,32,-,-,-,3,7,-,-,-,63,61,7,40,1,5,11,4,19,0,3,4,-,-,-,14,23,10,44,3,2,3,6,40,0,7,7,9,50,0,1,1,10,49,2,MJ Guptill,TWM Latham,KS Williamson,C Munro,GD Elliott,JDS Neesham,L Ronchi,NL McCullum,BM Wheeler,MJ McClenaghan,IS Sodhi,H Masakadza,CJ Chibhabha,CR Ervine,E Chigumbura,SC Williams,Sikandar Raza,RW Chakabva,AG Cremer,N Madziva,T Panyangara,J Nyumbu
1119,895811,1803,Australia,India,male,India in Australia ODI Series,field,,3,6,11,-,-,-,68,89,-,-,-,117,116,-,-,-,50,53,-,-,-,23,9,-,-,-,8,7,5,27,0,6,5,10,48,2,3,5,6,33,0,-,-,9.5,66,2,-,-,8,61,1,-,-,10,52,2,62,72,-,-,-,21,23,-,-,-,41,45,-,-,-,23,21,-,-,-,96,82,9,46,0,17,13,2,12,0,6,10,-,-,-,21,24,10,59,1,-,-,10,57,4,-,-,10,45,1,-,-,9,62,0,RG Sharma,S Dhawan,V Kohli,AM Rahane,MS Dhoni,Gurkeerat Singh,RA Jadeja,R Dhawan,UT Yadav,BB Sran,I Sharma,SE Marsh,AJ Finch,SPD Smith,GJ Bailey,GJ Maxwell,MR Marsh,MS Wade,JP Faulkner,JW Hastings,KW Richardson,SM Boland
1120,895813,1804,Australia,India,male,India in Australia ODI Series,bat,25,,93,91,-,-,-,107,106,-,-,-,33,41,9.2,53,2,51,28,2,16,0,41,19,1,9,0,10,7,-,-,-,0,1,7,47,0,0,1,-,-,-,-,-,10,48,2,-,-,10,76,1,-,-,10,68,5,41,25,-,-,-,126,112,-,-,-,106,92,-,-,-,0,3,-,-,-,5,6,3,24,0,24,27,10,50,0,2,3,-,-,-,9,8,9,52,0,2,6,8,69,0,2,11,10,65,4,0,3,10,75,4,DA Warner,AJ Finch,MR Marsh,SPD Smith,GJ Maxwell,GJ Bailey,JP Faulkner,MS Wade,JW Hastings,NM Lyon,KW Richardson,RG Sharma,S Dhawan,V Kohli,MS Dhoni,Gurkeerat Singh,RA Jadeja,AM Rahane,R Dhawan,B Kumar,UT Yadav,I Sharma
1121,895815,1805,Australia,India,male,India in Australia ODI Series,field,,6,6,6,-,-,-,122,108,-,-,-,28,36,2,20,0,6,14,-,-,-,7,14,-,-,-,102,83,9.5,75,1,36,26,-,-,-,1,3,10,54,0,2,2,10,59,3,-,-,10,58,0,-,-,8,57,0,99,108,-,-,-,78,56,-,-,-,8,11,-,-,-,104,81,-,-,-,34,39,-,-,-,-,-,2,17,1,-,-,10,59,2,-,-,8,81,1,-,-,10,40,2,-,-,10,68,1,-,-,10,45,0,AJ Finch,DA Warner,SPD Smith,GJ Bailey,SE Marsh,MR Marsh,MS Wade,JP Faulkner,JW Hastings,SM Boland,NM Lyon,RG Sharma,S Dhawan,V Kohli,MK Pandey,MS Dhoni,Gurkeerat Singh,I Sharma,UT Yadav,JJ Bumrah,R Dhawan,RA Jadeja
1125,902643,1815,England,Pakistan,male,Pakistan v England ODI Series,bat,95,,54,57,-,-,-,109,117,-,-,-,63,76,-,-,-,29,28,-,-,-,11,10,-,-,-,9,8,-,-,-,2,2,10,48,1,-,-,8,25,3,-,-,9.5,32,1,-,-,8,33,4,-,-,10,31,1,22,44,-,-,-,4,6,-,-,-,0,7,-,-,-,5,21,6,31,1,13,25,6,42,0,17,36,-,-,-,64,74,-,-,-,23,30,9,48,0,5,8,10,42,3,16,13,9,68,0,0,2,10,46,1,JJ Roy,AD Hales,JE Root,EJG Morgan,JC Buttler,JWA Taylor,MM Ali,DJ Willey,RJW Topley,CR Woakes,AU Rashid,Azhar Ali,Babar Azam,Mohammad Hafeez,Iftikhar Ahmed,Shoaib Malik,Mohammad Rizwan,Sarfraz Ahmed,Anwar Ali,Wahab Riaz,Yasir Shah,Mohammad Irfan
1126,902645,1816,England,Pakistan,male,Pakistan v England ODI Series,bat,,6,36,54,2,7,0,22,30,-,-,-,45,71,-,-,-,26,25,-,-,-,16,29,9,54,1,1,3,-,-,-,3,10,4,18,0,7,19,3,17,0,33,35,6,22,0,15,15,10,53,2,0,7,7,28,1,7,6,-,-,-,30,47,-,-,-,11,14,-,-,-,35,58,-,-,-,67,68,-,-,-,49,50,-,-,-,-,-,10,44,1,-,-,10,40,2,-,-,9.5,39,4,-,-,10,51,1,-,-,10,30,2,Azhar Ali,Babar Azam,Mohammad Hafeez,Sarfraz Ahmed,Shoaib Malik,Mohammad Rizwan,Iftikhar Ahmed,Anwar Ali,Wahab Riaz,Zafar Gohar,Mohammad Irfan,JJ Roy,AD Hales,JE Root,EJG Morgan,JWA Taylor,JC Buttler,DJ Willey,RJW Topley,CR Woakes,AU Rashid,MM Ali
1127,902647,1817,England,Pakistan,male,Pakistan v England ODI Series,bat,84,,102,116,-,-,-,22,28,-,-,-,71,71,-,-,-,116,50,-,-,-,14,12,-,-,-,13,14,-,-,-,4,5,9.4,52,4,-,-,6,34,2,-,-,7,54,1,-,-,8,46,0,-,-,10,76,3,44,31,5,26,2,13,17,-,-,-,37,36,-,-,-,51,50,-,-,-,52,34,7,59,0,11,8,-,-,-,24,26,-,-,-,24,24,9,74,0,1,2,9,64,0,5,8,10,57,1,0,6,10,62,2,JJ Roy,AD Hales,JE Root,JC Buttler,EJG Morgan,JWA Taylor,MM Ali,DJ Willey,RJW Topley,CR Woakes,AU Rashid,Azhar Ali,Ahmed Shehzad,Mohammad Hafeez,Babar Azam,Shoaib Malik,Mohammad Rizwan,Sarfraz Ahmed,Anwar Ali,Wahab Riaz,Yasir Shah,Mohammad Irfan
1128,903593,1818,India,South Africa,male,South Africa in India ODI Series,bat,5,,29,33,-,-,-,37,57,-,-,-,62,77,-,-,-,104,73,-,-,-,13,22,-,-,-,15,17,4,31,0,35,19,6,37,1,-,-,10,53,1,-,-,10,54,2,-,-,10,49,1,-,-,10,57,2,150,133,-,-,-,23,28,-,-,-,60,82,-,-,-,11,18,1,1,0,31,28,-,-,-,3,3,7,36,0,2,4,8,61,0,1,1,10,67,0,-,-,10,46,2,-,-,10,70,2,-,-,5,14,1,Q de Kock,HM Amla,F du Plessis,AB de Villiers,DA Miller,JP Duminy,F Behardien,DW Steyn,K Rabada,M Morkel,Imran Tahir,RG Sharma,S Dhawan,AM Rahane,V Kohli,MS Dhoni,SK Raina,STR Binny,B Kumar,A Mishra,UT Yadav,R Ashwin
1129,903595,1819,India,South Africa,male,South Africa in India ODI Series,bat,22,,3,10,-,-,-,51,63,-,-,-,23,33,-,-,-,12,18,-,-,-,92,84,-,-,-,0,5,2,18,0,13,27,10,39,3,14,32,8.4,41,3,22,22,10,50,2,4,3,8,52,1,0,1,5,20,1,17,17,-,-,-,34,36,-,-,-,51,56,-,-,-,36,44,9,58,0,19,20,-,-,-,0,1,-,-,-,18,32,1,4,0,13,16,10,47,4,19,23,10,45,1,9,12,10,41,2,4,2,10,39,2,RG Sharma,AM Rahane,S Dhawan,V Kohli,MS Dhoni,SK Raina,AR Patel,B Kumar,Harbhajan Singh,UT Yadav,MM Sharma,HM Amla,Q de Kock,F du Plessis,JP Duminy,AB de Villiers,DA Miller,F Behardien,DW Steyn,K Rabada,Imran Tahir,M Morkel
1130,903597,1820,India,South Africa,male,South Africa in India ODI Series,bat,18,,103,118,-,-,-,33,41,-,-,-,5,15,-,-,-,60,62,-,-,-,4,5,-,-,-,33,36,2,9,0,14,14,8,43,1,12,9,10,64,0,-,-,10,36,0,-,-,10,38,4,-,-,10,51,1,65,73,-,-,-,13,29,-,-,-,77,97,-,-,-,47,61,-,-,-,0,2,2,13,0,4,7,-,-,-,20,17,10,40,2,15,11,9,51,1,-,-,10,63,1,-,-,9,59,2,-,-,10,38,1,Q de Kock,DA Miller,HM Amla,F du Plessis,AB de Villiers,F Behardien,JP Duminy,DW Steyn,K Rabada,M Morkel,Imran Tahir,RG Sharma,S Dhawan,V Kohli,MS Dhoni,SK Raina,AM Rahane,Harbhajan Singh,AR Patel,B Kumar,MM Sharma,A Mishra
